Field,ID,RA,DEC,X,Y,FWHM,FWHM_n,ISOarea,KRON_RADIUS,MU_MAX_INST,PETRO_RADIUS,SEX_FLAGS_DET,SEX_NUMBER_DET,CLASS_STAR,s2n_DET_PStotal,THETA,ELLIPTICITY,ELONGATION,FLUX_RADIUS_20,FLUX_RADIUS_50,FLUX_RADIUS_70,FLUX_RADIUS_90,s2n_r_PStotal,s2n_J0660_PStotal,s2n_i_PStotal,FWHM_r,FWHM_n_r,FWHM_J0660,FWHM_n_J0660,FWHM_i,FWHM_n_i,SEX_FLAGS_r,SEX_FLAGS_J0660,SEX_FLAGS_i,CLASS_STAR_r,CLASS_STAR_J0660,CLASS_STAR_i,r_PStotal,e_r_PStotal,g_PStotal,e_g_PStotal,i_PStotal,e_i_PStotal,u_PStotal,e_u_PStotal,z_PStotal,e_z_PStotal,J0378_PStotal,e_J0378_PStotal,J0395_PStotal,e_J0395_PStotal,J0410_PStotal,e_J0410_PStotal,J0430_PStotal,e_J0430_PStotal,J0515_PStotal,e_J0515_PStotal,J0660_PStotal,e_J0660_PStotal,J0861_PStotal,e_J0861_PStotal,r_psf,e_r_psf,g_psf,e_g_psf,i_psf,e_i_psf,u_psf,e_u_psf,z_psf,e_z_psf,J0378_psf,e_J0378_psf,J0395_psf,e_J0395_psf,J0410_psf,e_J0410_psf,J0430_psf,e_J0430_psf,J0515_psf,e_J0515_psf,J0660_psf,e_J0660_psf,J0861_psf,e_J0861_psf
b'HYDRA-0057',b'iDR4_3_HYDRA-0057_0024163',163.47406203459445,-29.68898606793957,3085.3228,4018.0334,0.00041868514,1.18394,3.0483412e-05,2.7378764,11.459662,2.73,2,24163,0.85151124,-1.0,85.881485,0.06928384,1.0744414,1.0506101,2.0603704,3.1138606,5.725499,903.25916,1269.0117,974.9342,0.0005470672,1.5175694,0.00039311475,0.9951925,0.00052367314,1.5266622,2,2,2,1,1.0,1,13.238348,0.0012229811,13.754944,0.0011682882,12.973002,0.0011141312,15.969664,0.004891554,12.726029,0.0011453489,15.62267,0.0066684578,15.3117,0.007968672,14.608545,0.0041150455,14.370112,0.0034588594,13.540997,0.0020089697,12.893428,0.00087049545,12.5995,0.000975637,13.4834175,0.057,13.820306,0.015,13.215568,0.056,16.032341,0.014,12.858429,0.034,15.692342,0.022,15.379342,0.015,14.669306,0.014,14.433306,0.014,13.609306,0.013,12.968417,0.007,12.664429,0.008
b'HYDRA-0057',b'iDR4_3_HYDRA-0057_0033628',163.7117219114108,-29.482506811365187,1726.1638,5363.238,0.000394236,1.1148038,3.0343366e-05,2.6519551,11.469094,2.73,2,33628,0.8456549,-1.0,72.167854,0.051558673,1.0543615,0.9987468,1.9959383,3.0564249,5.642315,753.9029,1129.8009,774.13135,0.0005395554,1.4967316,0.00037487803,0.9490252,0.00052504765,1.5306693,2,2,2,1,1.0,1,13.536741,0.001374798,13.656677,0.0011100525,13.436055,0.0013328108,14.8987055,0.002954105,13.152936,0.0010217892,14.3966,0.0037528377,14.286141,0.0050458503,13.934186,0.0030070958,13.866187,0.0027204654,13.477356,0.0019325225,13.250142,0.0009173866,13.125255,0.0012368425,14.078014,0.117,13.71689,0.014,13.979478,0.117,14.92839,0.015,13.194406,0.01,14.42739,0.018,14.3173895,0.014,13.97589,0.014,13.90789,0.015,13.52489,0.013,13.291015,0.007,13.166406,0.012
b'HYDRA-0057',b'iDR4_3_HYDRA-0057_0033809',163.5317381981539,-29.477646370796364,2751.6194,5400.0947,0.00043312038,1.2247593,2.9736499e-05,2.6451864,11.860029,2.73,2,33809,0.7548867,-1.0,4.5209107,0.07383114,1.0797167,1.0431659,2.0961294,3.145297,5.944464,780.4204,1224.7272,870.62756,0.0005497601,1.5250397,0.00038811413,0.98253316,0.00053664076,1.5644667,2,2,2,1,1.0,1,13.54439,0.0013861168,14.1620655,0.001400439,13.227088,0.001221707,16.630108,0.0068139257,12.938291,0.0012347278,16.243887,0.009024254,15.914205,0.010779397,15.152012,0.0052987994,14.856038,0.0043110275,13.942135,0.002395788,13.161457,0.0008832612,12.822547,0.0010654589,13.772797,0.056,14.232602,0.013,13.449958,0.056,16.690214,0.014,13.057863,0.034,16.304214,0.014,15.975214,0.014,15.207602,0.014,14.909602,0.013,14.002602,0.013,13.219797,0.006,12.873863,0.009
b'HYDRA-0058',b'iDR4_3_HYDRA-0058_0016259',165.07268297767737,-29.866383315836508,3178.84,2857.159,0.0003044034,0.9432608,8.89294e-06,2.8043442,13.097437,2.73,2,16259,0.86695015,-1.0,84.16524,0.033571184,1.0347373,0.7376457,1.4173043,2.1591723,4.29513,428.48077,400.12527,367.49197,0.00029834072,0.9302857,0.00027880573,0.84727067,0.00028182878,0.880887,2,2,2,1,1.0,1,15.677466,0.0025332794,15.603838,0.002461048,15.864176,0.002932436,15.549306,0.0026498765,16.008335,0.0037234786,15.416853,0.0037665262,15.464857,0.006154919,15.45901,0.0054261982,15.509499,0.005268846,15.572163,0.00463947,15.696084,0.0027128041,16.001108,0.004934872,15.738939,0.019,15.648849,0.013,15.916862,0.011,15.582118,0.012,16.075037,0.024,15.458118,0.012,15.5101185,0.013,15.506849,0.012,15.554849,0.014,15.624849,0.016,15.76094,0.018,16.060038,0.021
b'HYDRA-0059',b'iDR4_3_HYDRA-0059_0064753',149.80720204516487,-30.18013185500016,9678.115,9852.95,0.00047263506,1.152913,7.5625003e-06,3.130701,13.84223,3.3,0,64753,0.9804111,-1.0,-75.36794,0.0644353,1.0688732,1.043345,1.8740122,2.7192094,5.003995,309.85492,301.68826,358.72485,0.00047071875,1.2244319,0.00046216854,1.2227035,0.0004683588,1.1590551,0,0,0,1,1.0,1,15.602603,0.0036067879,16.511015,0.006399533,15.247561,0.0031376323,18.991247,0.03140284,14.988187,0.0031769879,18.740988,0.03789132,18.518095,0.048364267,17.430786,0.024346553,17.140463,0.020451477,16.321613,0.0111765815,15.385267,0.0037044238,15.011002,0.0043771784,15.712439,0.033,16.617163,0.019,15.338583,0.027,19.029074,0.036,15.047683,0.024,18.769073,0.035,18.544073,0.048,17.527163,0.031,17.229162,0.022,16.408161,0.015,15.444439,0.021,15.0376835,0.018
b'HYDRA-0061',b'iDR4_3_HYDRA-0061_0037348',153.78945648072158,-30.86320440101614,5661.895,5395.243,0.0003315512,1.0620403,5.8119217e-06,2.8501313,14.168926,2.73,2,37348,0.9923486,-1.0,-68.32918,0.00963068,1.0097244,0.7578195,1.3800524,1.9740052,3.7238379,331.3391,258.65897,325.68195,0.00035861638,1.1530783,0.00032557233,0.98388237,0.00030059385,0.99451053,2,2,2,1,1.0,1,15.817086,0.00339293,16.06203,0.004872928,15.697573,0.0033208467,17.157377,0.013711097,15.68452,0.0043203253,16.738758,0.014050822,16.655764,0.020860396,16.345058,0.014092751,16.31705,0.010853317,15.917204,0.007697288,15.659856,0.004346304,15.612033,0.0070894076,15.924228,0.025,16.132355,0.015,15.763234,0.021,17.26687,0.02,15.766431,0.029,16.865122,0.024,16.757122,0.022,16.502884,0.033,16.399565,0.026,15.987354,0.015,15.732227,0.014,15.6594305,0.021
b'HYDRA-0064',b'iDR4_3_HYDRA-0064_0053825',158.19144173731974,-30.338271925124427,8527.643,8824.123,0.00039531573,1.1166784,1.554514e-05,2.669724,12.679657,2.73,0,53825,0.89510834,-1.0,-38.89642,0.09193194,1.1012391,0.8703965,1.6413531,2.3918886,4.3459907,766.3747,672.8604,851.2265,0.000386242,1.0959529,0.0004990091,1.0729847,0.00038848558,1.1291642,0,0,0,1,1.0,1,13.863805,0.0014183201,14.477058,0.002053919,13.607953,0.0013238328,16.240454,0.0068668043,13.515308,0.0015604531,15.685037,0.0077421316,15.410242,0.0097693,14.846804,0.0061948476,14.677239,0.0053922688,14.044548,0.0033291094,13.573748,0.0016154384,13.342312,0.002215678,13.8861885,0.017,14.512427,0.013,13.653609,0.024,16.275537,0.013,,,15.712537,0.012,15.448537,0.014,14.933427,0.01,14.707427,0.009,14.077427,0.009,13.6031885,0.009,13.394456,0.012
b'HYDRA-0065',b'iDR4_3_HYDRA-0065_0041159',161.0670853426664,-30.34597686022889,1526.678,8768.512,0.0005007783,1.0028363,6.7689048e-06,3.1704888,14.447793,2.73,2,41159,0.95801944,-1.0,76.30356,0.069561124,1.0747616,1.1099906,2.1245604,3.112026,5.6655703,224.29655,224.35205,225.82805,0.0005255075,1.0072219,0.00055948296,1.0143121,0.0005274811,1.0099884,2,2,2,1,1.0,1,15.93288,0.004621427,16.220936,0.005449392,15.818775,0.0047028367,17.990625,0.022712048,15.746176,0.0055588423,17.283056,0.028406417,16.235611,0.012149208,16.145088,0.009761632,16.134077,0.008944156,16.222973,0.011524184,15.608196,0.0046202843,15.482904,0.006337444,15.968619,0.009,16.255308,0.008,15.875445,0.01,18.022512,0.025,15.785369,0.013,17.254513,0.027,16.270514,0.018,16.185307,0.017,16.186308,0.018,16.272308,0.011,15.64406,0.009,15.512535,0.016
b'HYDRA-0067',b'iDR4_3_HYDRA-0067_0013176',162.79834807562983,-31.30087255455379,10187.677,2512.6555,0.00037394796,0.965483,1.4027972e-05,2.7543125,12.483452,2.73,2,13176,0.9584077,-1.0,-49.28951,0.08806783,1.0965728,0.88276744,1.6908094,2.5005496,4.66632,759.85913,434.8473,811.5994,0.0003865672,0.92492014,0.00033239837,0.84200937,0.00035238764,0.9872008,2,2,2,1,1.0,1,14.425691,0.0014658732,15.01432,0.0021332758,14.226721,0.0013899308,16.661396,0.0062492057,14.180673,0.0016400974,16.282417,0.009947695,16.196503,0.016666137,15.454999,0.011066371,15.436848,0.009877626,14.776575,0.0060570217,14.279405,0.00256149,14.10913,0.0034630515,14.511921,0.01,15.11235,0.009,14.2980385,0.009,16.68217,0.013,14.227771,0.009,16.32217,0.013,16.261171,0.017,15.571351,0.013,15.538351,0.011,14.887351,0.013,14.41792,0.032,14.178771,0.03
b'HYDRA-0067',b'iDR4_3_HYDRA-0067_0024488',164.26546305588448,-31.073313629178017,1973.5107,4010.0017,0.0003703014,0.95606804,8.099344e-06,2.9836292,13.471732,2.73,2,24488,0.98032194,-1.0,64.8662,0.0112550855,1.0113832,0.85286605,1.6404545,2.4295142,4.430161,452.8577,406.64542,481.83316,0.0003942239,0.9432399,0.00035938993,0.91038257,0.00034453222,0.96519417,2,2,2,1,1.0,1,15.545461,0.0023711754,16.018064,0.0031369291,15.399724,0.0022108082,17.247444,0.0056200144,15.333577,0.0027663507,16.825563,0.007338648,16.773813,0.013961808,16.361814,0.009443402,16.294394,0.008534862,15.831731,0.005620401,15.421183,0.0026406425,15.349543,0.003959691,15.6078005,0.011,16.07088,0.011,15.442147,0.011,17.290659,0.011,15.384532,0.012,16.860659,0.011,16.830658,0.013,16.418882,0.012,16.357882,0.012,15.893882,0.011,15.487801,0.027,15.4045315,0.016
b'HYDRA-0067',b'iDR4_3_HYDRA-0067_0024927',163.54482175411846,-31.065869254343024,6013.75,4068.5117,0.00038605655,0.99674577,7.749229e-06,3.005567,13.825964,2.73,0,24927,0.9293911,-1.0,12.405538,0.07130861,1.076784,0.8844216,1.7082283,2.4862905,4.514653,449.2018,411.23602,469.84952,0.000417326,0.9985152,0.0005525004,1.3995572,0.00034960758,0.9794126,0,0,0,1,1.0,1,15.714202,0.002516076,16.232855,0.0034285705,15.545989,0.0023366914,17.532993,0.0066775847,15.48072,0.002919638,17.16679,0.008994613,17.09554,0.016619407,16.664917,0.010850835,16.583092,0.009766522,16.065704,0.0062001077,15.560127,0.002748363,15.50421,0.003987477,15.781001,0.007,16.292013,0.007,15.600758,0.007,17.622639,0.01,15.532581,0.009,17.26764,0.012,17.198639,0.016,16.739014,0.011,16.651012,0.012,16.126013,0.009,15.657001,0.031,15.561582,0.011
b'HYDRA-0067',b'iDR4_3_HYDRA-0067_0061993',162.79670557081835,-30.19765408681437,10251.133,9734.265,0.000415597,1.0730152,1.2464121e-05,2.7991414,12.798754,2.73,2,61993,0.9824839,-1.0,-78.675766,0.03711456,1.0385451,0.93747675,1.7511746,2.5966208,4.8220434,570.742,245.45522,619.2566,0.00044579993,1.0666434,0.00044031205,1.1153691,0.00038026882,1.0653089,2,2,2,1,1.0,1,14.761777,0.0019471686,15.284494,0.0026113882,14.620858,0.0018115259,16.996464,0.0101183,14.591193,0.0020611861,16.673393,0.0143466955,16.461605,0.022974499,15.779256,0.016450794,15.758265,0.015412805,15.066973,0.009805278,14.632162,0.004527632,14.603598,0.006337519,14.799153,0.012,15.350777,0.011,14.660063,0.015,17.010878,0.019,14.60815,0.014,16.689878,0.02,16.469877,0.022,15.874777,0.018,15.830777,0.021,15.144776,0.017,14.684154,0.024,14.610149,0.034
b'HYDRA-0069',b'iDR4_3_HYDRA-0069_0062191',152.30088807110587,-31.573714595669287,7317.68,9787.845,0.00033640588,1.1262759,5.508488e-06,2.9281993,14.281281,2.73,2,62191,0.8634433,-1.0,-75.791916,0.06104684,1.0650158,0.74243,1.3696489,2.0500717,3.9398963,329.3216,317.6384,371.0898,0.00034411042,1.1389263,0.00035610926,1.1420369,0.00034809957,1.2136787,2,2,2,1,1.0,1,15.719574,0.0033787978,16.509935,0.005370103,15.367062,0.0030290852,18.604353,0.025668096,15.210034,0.0035611244,18.15697,0.029276118,17.880585,0.036090273,17.084976,0.021048065,16.912033,0.016794145,16.15422,0.009036548,15.462763,0.003503075,15.127263,0.004579264,15.765479,0.022,16.569654,0.016,15.425969,0.021,18.618137,0.036,15.259352,0.024,18.150318,0.044,17.882317,0.051,17.155655,0.031,17.049654,0.028,16.226643,0.018,15.513479,0.018,15.1833515,0.023
b'HYDRA-0070',b'iDR4_3_HYDRA-0070_0029586',153.9200429755975,-32.2894467848763,7523.873,5102.1216,0.0003207569,1.0021446,6.3254247e-06,2.7940903,13.242069,2.73,0,29586,0.994001,-1.0,-61.37884,0.01914066,1.0195142,0.7380944,1.3674248,1.9601202,3.631603,504.0707,563.8199,505.7744,0.00033323842,1.0067972,0.00030200672,0.97639203,0.00030949397,1.0196142,0,0,0,1,1.0,1,14.760391,0.0021783817,15.123089,0.002969185,14.664047,0.0021271813,16.561766,0.009130043,14.615476,0.002605029,15.702863,0.008095841,15.366648,0.008544957,15.0033655,0.0061146184,14.810201,0.0051263263,14.461235,0.0037812486,14.204083,0.0019475339,14.050695,0.0027396923,14.803335,0.011,15.156226,0.01,14.711415,0.023,16.620478,0.018,14.657263,0.015,15.771478,0.016,15.452478,0.02,15.056227,0.021,14.865227,0.023,14.502227,0.015,14.269336,0.018,14.093263,0.012
b'HYDRA-0072',b'iDR4_3_HYDRA-0072_0051275',157.79444490413889,-31.674349030815232,4437.832,9130.85,0.00048710743,1.0981377,5.4851466e-06,3.268061,14.000846,3.3,3,51275,0.98154485,-1.0,-34.218876,0.10673791,1.1194923,1.0825734,2.0189345,2.8697608,4.8791447,299.24365,279.8039,329.60822,0.00054423895,1.0734538,0.0004915692,0.93065614,0.00046419437,1.0874773,3,3,3,1,1.0,1,15.435224,0.0036444226,15.823519,0.0049301498,15.31015,0.0033581583,17.01599,0.012904817,15.28096,0.004146842,16.553696,0.014654321,16.48907,0.019486358,16.10737,0.014533703,16.033606,0.013427181,15.659749,0.00917344,15.279282,0.003897624,15.292624,0.005343019,15.47639,0.022,15.835364,0.016,15.350333,0.022,17.055832,0.021,15.336577,0.018,16.601831,0.02,16.541832,0.024,16.151363,0.021,16.082363,0.02,15.710364,0.016,15.36439,0.026,15.325577,0.029
b'HYDRA-0073',b'iDR4_3_HYDRA-0073_0001237',159.21713188378962,-32.9248792722082,5750.7275,946.09827,0.0003712298,1.0333271,6.7922456e-06,2.8714035,13.140092,2.73,0,1237,0.9981165,-1.0,65.20062,0.028645396,1.0294901,0.8103564,1.4595302,2.0769749,3.6326802,376.63513,341.70612,396.67123,0.00039676094,1.0302414,0.00038500736,0.9225111,0.0003467563,1.0160823,0,0,0,1,1.0,1,15.2535095,0.002823925,15.916427,0.004496164,15.100718,0.0026747882,17.613752,0.013306198,15.058047,0.0032835742,17.292852,0.017043391,17.029991,0.020407423,16.343153,0.012615787,16.227592,0.011330791,15.613305,0.0071400846,15.12256,0.003112585,14.976897,0.0042358427,15.342649,0.021,15.989644,0.016,15.174967,0.025,17.637579,0.019,15.124773,0.019,17.32458,0.018,17.040579,0.023,16.419645,0.021,16.310644,0.019,15.702644,0.018,15.205649,0.016,15.037773,0.015
b'HYDRA-0074',b'iDR4_3_HYDRA-0074_0036825',160.98723635799803,-32.21513911205498,5137.3467,5591.8374,0.00027225996,0.88499856,5.8352625e-06,2.8178015,13.397836,2.73,2,36825,0.96189606,-1.0,9.295993,0.046673298,1.0489584,0.6778615,1.3010663,1.9537063,3.8459263,314.3737,228.20605,327.7031,0.0002650714,0.88642615,0.00029589553,0.6692951,0.0002525658,0.8700345,2,2,2,1,1.0,1,15.83011,0.0035756512,16.38896,0.0055028754,15.659246,0.0033058396,17.877565,0.01847646,15.5764675,0.0040914845,17.565725,0.02491821,17.438292,0.032857485,16.937033,0.021520225,16.86861,0.019945903,16.230618,0.011974691,15.687166,0.00492577,15.611893,0.0068763397,15.902956,0.016,16.471632,0.014,15.718004,0.017,18.024748,0.022,15.632919,0.017,17.714748,0.029,17.568747,0.031,17.020632,0.026,16.953632,0.024,16.306631,0.022,15.953956,0.052,15.673919,0.023
b'HYDRA-0077',b'iDR4_3_HYDRA-0077_0003398',150.3360760427894,-34.244009081987045,5968.3423,1344.5215,0.00029801892,0.9991698,4.4581407e-06,2.8359025,14.198293,2.73,3,3398,0.9817241,-1.0,83.00997,0.118240416,1.134096,0.68656003,1.1714463,1.7384826,3.0558376,306.27234,279.08478,311.26935,0.0003017919,0.9466746,0.00033327736,0.9680244,0.0003058681,1.0420097,3,3,3,1,1.0,1,15.796138,0.0034714018,16.327158,0.0047965418,15.62168,0.003403292,17.833069,0.015432035,15.528606,0.0041627637,17.267654,0.016854618,17.062006,0.022270134,16.560009,0.0139919985,16.260725,0.011161016,15.983406,0.008064468,15.61405,0.0038095748,15.428763,0.0052769096,15.838852,0.021,16.35546,0.019,15.651823,0.02,17.83479,0.032,15.552213,0.017,17.24079,0.026,17.05679,0.033,16.563457,0.022,16.417458,0.079,16.00846,0.018,15.644852,0.01,15.458213,0.015
b'HYDRA-0077',b'iDR4_3_HYDRA-0077_0072273',150.41006643212265,-32.93590091277482,5569.0024,9907.252,0.00032662306,1.0950711,5.3917825e-06,2.766519,13.729142,2.73,0,72273,0.97556335,-1.0,-55.170006,0.076052606,1.0823127,0.67841846,1.2791336,1.7530016,3.2612457,373.2871,374.53088,407.57986,0.0003633533,1.1397831,0.0003594949,1.0441749,0.0003214511,1.0950967,0,0,0,1,1.0,1,15.432353,0.0029721686,16.066648,0.0043460135,15.180911,0.0027480372,17.76261,0.01962656,15.091679,0.0032473535,17.491735,0.0203858,17.21475,0.025257716,16.464804,0.013860346,16.336985,0.012007236,15.653077,0.0070177144,15.086097,0.0029622987,14.828556,0.0038278338,15.476195,0.02,16.119415,0.014,15.2451,0.023,17.754112,0.027,15.141866,0.023,17.505112,0.033,17.235552,0.031,16.523415,0.018,16.393415,0.017,15.699415,0.015,15.129722,0.01,14.871866,0.018
b'HYDRA-0077',b'iDR4_3_HYDRA-0077_0083520',150.3833527940922,-33.043261109325115,5715.497,9204.412,0.00031630803,1.0604879,6.2787426e-06,2.7464392,13.61901,2.73,0,83520,0.97305006,-1.0,-8.124479,0.040834785,1.0425733,0.71601146,1.2561147,1.8545576,3.3055754,412.6503,420.06058,411.85303,0.00034179966,1.0721728,0.00034640505,1.0061545,0.00030461024,1.0377245,0,0,0,1,1.0,1,15.246238,0.002644481,15.425968,0.0030678688,15.183543,0.0026835275,15.316633,0.0044234907,15.0494995,0.003174599,15.005306,0.0053542093,15.097302,0.00778595,15.261233,0.0069743767,15.247053,0.006502487,15.111453,0.005154863,14.868322,0.0025978298,15.109098,0.004416121,15.274714,0.016,15.459124,0.014,15.221807,0.013,15.36424,0.015,15.095824,0.012,15.0502405,0.012,15.161241,0.022,15.299123,0.009,15.284123,0.011,15.1381235,0.012,14.899714,0.009,15.156824,0.015
b'HYDRA-0078',b'iDR4_3_HYDRA-0078_0010749',152.8759091562315,-34.12323560558943,1364.5928,2119.863,0.00042864343,1.1220962,7.469136e-06,2.9861262,13.374677,2.73,0,10749,0.99570733,-1.0,48.24155,0.04918474,1.0517291,0.91990525,1.6905856,2.3732505,4.226597,371.2464,330.48154,392.21707,0.00039963276,1.0884244,0.0005174333,1.3043816,0.00039692802,1.0981085,0,0,0,1,1.0,1,15.284767,0.0028707138,15.75559,0.004207074,15.13742,0.002735543,17.078892,0.010579738,15.082836,0.0034137,16.661564,0.012124633,16.587116,0.016647503,16.08531,0.011896095,16.018167,0.011484593,15.564187,0.007584557,15.118462,0.0032248157,15.110781,0.0049764425,15.319222,0.022,15.782441,0.021,15.176575,0.026,17.077778,0.022,15.120103,0.026,16.680777,0.026,16.623777,0.026,16.204441,0.022,16.04544,0.019,15.589441,0.016,15.171222,0.034,15.1451025,0.019
b'HYDRA-0080',b'iDR4_3_HYDRA-0080_0014982',156.00890235264117,-34.07620473500572,2703.1455,2436.121,0.00030081577,0.9385379,5.461806e-06,2.7809417,13.285761,2.73,0,14982,0.9812808,-1.0,54.961193,0.077870965,1.0844469,0.6480766,1.2601645,1.7225251,3.2491362,296.08926,274.0125,315.5318,0.00031602703,0.9470502,0.00034370777,1.0126582,0.00028398013,0.8927099,0,0,0,1,1.0,1,15.802796,0.0036423178,16.370306,0.005287231,15.621908,0.0033999183,17.883518,0.017316926,15.562233,0.004144153,17.587257,0.020395968,17.46766,0.026349291,16.849634,0.01684062,16.749508,0.015070632,16.157173,0.009302279,15.650398,0.0039357734,15.596304,0.0059326873,15.870787,0.022,16.420654,0.016,15.67785,0.02,17.98844,0.025,15.630827,0.024,17.656439,0.024,17.51244,0.025,16.91329,0.021,16.79529,0.021,16.210289,0.018,15.728255,0.027,15.678433,0.031
b'HYDRA-0080',b'iDR4_3_HYDRA-0080_0042972',155.46337097288074,-33.61182510313623,5661.7812,5482.799,0.00031708463,0.9892964,1.0946953e-05,2.612063,12.584684,2.73,2,42972,0.9001487,-1.0,-72.10861,0.060102105,1.0639453,0.7468009,1.3866163,2.0507681,3.6156905,498.11557,424.21936,533.5829,0.0003322395,0.99563473,0.00028920747,0.8520853,0.00030694503,0.96490157,2,2,2,1,1.0,1,14.816671,0.0022495314,15.469816,0.0034153208,14.553731,0.0020242126,17.230446,0.013497458,14.453797,0.0023237532,16.845203,0.015148396,16.687174,0.018517649,16.108625,0.011756084,16.004738,0.010480187,15.261717,0.006020703,14.635998,0.0026413852,14.498471,0.0033715826,14.931009,0.035,15.524257,0.024,14.6149645,0.055,17.505413,0.029,14.517443,0.039,17.030413,0.032,16.862413,0.031,16.242256,0.03,16.135256,0.025,15.353256,0.03,14.714009,0.037,14.562443,0.039
b'HYDRA-0081',b'iDR4_3_HYDRA-0081_0026776',157.1994124708728,-33.674695356630885,5411.637,5071.3003,0.0005635705,0.9266466,7.0956794e-06,3.1999164,14.314679,3.3,2,26776,0.9829872,-1.0,-67.55795,0.022552729,1.0230731,1.160137,2.058678,2.860704,4.871628,326.72128,248.26448,351.6693,0.0005305685,0.92719287,0.00045132663,0.7674741,0.00057223823,0.92484224,2,2,2,1,1.0,1,15.425642,0.00345332,16.060396,0.005905933,15.219748,0.0030930592,17.786663,0.022016527,15.131332,0.0039145816,17.553942,0.025796719,17.273653,0.02850659,16.740137,0.018835826,16.588081,0.018517846,15.924859,0.012141848,15.233674,0.004544642,15.187478,0.0054277307,15.49527,0.008,16.13271,0.009,15.262134,0.015,17.887228,0.022,15.157319,0.016,17.693228,0.028,17.375227,0.029,16.824709,0.023,16.63171,0.018,15.983709,0.012,15.451269,0.025,15.23932,0.014
b'HYDRA-0081',b'iDR4_3_HYDRA-0081_0029422',157.7077177322611,-33.60750092472151,2640.5625,5503.8784,0.0005635476,0.926609,7.399113e-06,3.225199,13.939866,3.3,0,29422,0.98160774,-1.0,59.890858,0.0116455555,1.0117828,1.1351506,2.0268753,2.764653,4.580898,351.4469,286.09088,451.83646,0.00053402997,0.933242,0.0005122658,0.8711002,0.0005689751,0.9195685,0,0,0,1,1.0,1,15.153287,0.003042705,16.290047,0.006601311,14.6532135,0.0023407317,18.87598,0.03811307,14.413734,0.0026736723,18.745436,0.05128533,18.330025,0.054155454,17.432384,0.029503832,17.236145,0.027860245,16.231195,0.015700527,14.82088,0.0037377954,14.486102,0.0038271185,15.192388,0.007,16.311779,0.008,14.6903715,0.014,18.91059,0.042,14.446558,0.013,18.75559,0.048,18.36159,0.051,17.476778,0.031,17.222778,0.028,16.247778,0.013,14.926388,0.017,14.531558,0.01
b'HYDRA-0081',b'iDR4_3_HYDRA-0081_0058782',157.2503547052438,-33.221431076883746,5132.2207,8038.0483,0.00053408055,0.87815803,6.115355e-06,3.219697,14.032974,3.3,2,58782,0.9779015,-1.0,-89.18334,0.046179593,1.0484154,1.1006579,1.9408237,2.639072,4.3517528,307.28882,266.87274,477.66452,0.0005011572,0.8757953,0.00052512455,0.89296633,0.00053493207,0.8645486,2,2,2,1,1.0,1,15.503635,0.0036114564,16.839056,0.008704822,14.616161,0.0023150728,19.727505,0.069077514,14.222151,0.0024225533,19.26642,0.08275277,18.877937,0.08866007,18.210766,0.047781926,18.105457,0.04859378,16.73492,0.02104283,15.032523,0.004158387,14.345805,0.0035759665,15.587251,0.008,16.925213,0.013,14.6961775,0.012,19.82822,0.086,14.305726,0.012,19.34822,0.08,18.955221,0.082,18.249212,0.043,18.136211,0.044,16.802212,0.019,15.177251,0.019,14.429726,0.011
